latitude,longitude,area_km2
43.42511,20.808556,20.53464
39.810043,35.244156,1746.1014
20.127449,105.66561,2.202364
47.903957,19.044466,28.265202
36.142876,-96.13078,74.997574
17.32757,78.5083,5.922363
51.369125,7.804894,0.01549547
-25.474031,-49.287056,397.4485
43.79133,18.321959,0.044639736
-26.078663,-53.063423,0.012105544
25.337282,87.6182,0.056302182
23.933956,112.10651,0.065244555
28.846102,-81.16256,0.021630853
33.637947,-97.14865,53.84048
36.533585,-114.42859,0.019875064
54.008972,-1.4704213,12.397431
11.248245,-73.83735,0.031732194
27.358414,68.717896,13.812429
32.665848,74.85971,2.8202229
20.273073,80.31062,1.7312088
23.74063,90.415924,0.27406496
27.08111,-80.401566,1936.859
18.006098,79.579506,0.19343181
27.228909,-82.46816,21.299646
26.094221,80.54315,1.9328763
19.362072,-98.943504,36.342304
22.999468,72.45719,3.9534116
10.383287,78.80013,0.024225535
-6.8618646,107.724236,41.246563
32.07198,76.578674,0.31857508
-15.756894,-47.89257,0.0077235857
-1.9339594,115.22334,9.802795
38.645226,16.386166,0.9940556
30.32685,-89.36673,0.16050203
20.954578,79.45849,1.2083212
18.458645,-97.41178,0.16159077
34.089855,74.76037,0.027827255
52.405434,-0.7327415,0.013275095
13.069763,77.578804,1.356113
25.792948,89.695145,2260.2893
-8.150147,114.21048,34.499996
20.405298,-99.351036,1.7337632
37.80157,-0.83090156,3.2420008
17.785599,83.2068,5.0677056
30.458416,79.89064,937.91693
45.634644,9.035573,0.09983557
-6.240366,106.891655,0.040297646
49.953686,15.800326,32.51956
43.372433,-6.0713553,0.018008588
33.960674,72.220474,14.923056
45.4341,12.338313,0.030331887
27.232508,83.10432,0.28116456
45.815685,21.581064,0.7286926
32.576015,-97.87847,3.7070274
53.06127,-2.9697404,0.045721643
-6.2481966,106.693436,0.08587461
13.7415495,74.64909,0.29660335
-27.334257,-61.476944,2735.1594
26.212656,89.04652,23.536793
-3.080207,113.44963,1195.5232
26.201033,-98.24786,0.2075842
19.134983,72.859474,0.023291461
17.663128,80.53623,0.24514717
32.48491,-117.00694,0.122518025
1.489214,102.0801,0.024610052
40.26162,-76.98181,43.600574
37.866207,27.261408,0.3187957
30.737328,73.82291,4.0172896
-34.914536,138.59375,866.1182
45.31862,11.317417,22.281794
-6.3605943,106.78964,1.4425073
41.56554,2.053852,585.7754
16.900745,-99.83314,1.3784115
33.88666,72.74787,0.27560148
53.19412,-0.72918767,0.7157863
-26.643572,-48.687057,0.022063393
-13.009007,-38.490578,2.0230913
-17.801682,-63.192566,0.04318826
-22.227112,-45.93067,0.08045148
29.53654,112.69957,0.02148867
-2.2507439,102.7612,48.557117
-0.06191417,-78.35874,0.07593202
1.6704992,103.29047,0.009715939
43.05068,17.6454,0.019570138
-6.274477,106.69915,2.9472976
42.69693,2.9003496,71.03383
45.541565,11.778432,39.58314
37.167393,-1.939879,0.41262075
43.68532,17.692379,0.017916722
-27.730234,-51.07906,589.9473
43.87724,11.03846,0.061082307
19.390667,-99.184425,0.92598003
42.184505,-71.19616,24.647497
13.678153,100.625656,0.23392779
40.779,30.00474,0.879095
-26.336153,-48.851276,4.8312283
44.00639,8.169664,2.5137038
19.67034,80.002754,5.890704
44.213657,27.317833,15.053899
44.059177,10.036447,0.7057304
3.8959055,-76.299126,19.933403
36.38212,128.4018,3.4805515
45.77692,11.895086,0.038777467
-25.791508,28.463892,7.5534616
30.203049,-85.595955,99.87668
19.098385,78.78048,0.42581978
-26.086834,-53.04561,0.06550208
-30.027878,-51.221313,0.016700733
-3.0812597,-60.06115,0.023316462
58.007416,50.048244,0.05242275
48.05483,14.423345,25.245121
3.4126234,-76.542175,0.80461377
17.115156,101.28283,8.428122
55.107723,82.94293,0.01421016
17.448967,-88.40122,4.224658
39.228195,-84.45664,3.3560965
-7.034624,112.359886,2.0995436
44.7483,18.586494,6.9894624
24.183489,85.89231,7.9862237
12.218459,79.6629,0.03488519
44.41105,8.272026,0.47716284
12.007154,75.528625,0.520138
24.441307,84.39648,1.3484962
-20.237516,-43.800045,1.0315571
36.73594,-88.63786,0.014033639
50.20544,-5.1173587,0.015881801
27.486515,13.031614,6.893815
38.835327,0.10252486,0.058229167
54.508762,37.051632,18.215204
29.336079,48.017185,5.3974743
50.161507,4.0410814,7.562276
22.582214,88.37299,0.021210656
-9.624584,124.956474,1.7094678
53.722122,16.64317,0.11510448
-32.725555,-60.740475,0.116734795
36.24783,29.987307,9.186044
41.93622,2.2754107,0.026889957
45.47215,12.217997,0.019994112
7.0977087,80.11183,0.58612365
20.948933,107.1079,2.7377958
-7.217809,-35.92775,0.4157313
44.202976,12.086934,0.017763536
40.560448,-74.29114,60.514805
-7.153598,107.93202,47.741116
-34.524643,-58.473743,3.721813
-22.678514,-43.45085,4.199258
31.43666,-9.083431,0.23920175
-7.4331617,111.09895,46.615524
20.92925,103.96786,78.389786
26.499397,91.07568,1.5391121
33.24623,-111.61763,114.90263
37.21584,-7.067464,0.5188244
-23.533072,-46.405293,8.909766
40.144493,0.09651973,130.80542
37.468773,126.66268,2.8614757
49.864822,6.1829133,0.7045423
48.75675,44.440823,80.38748
22.608349,46.401505,4.593304
-8.174789,-34.93145,2.518981
45.74207,9.470046,1.3039529
2.4201617,96.33915,51.066822
-23.04019,-50.07733,7.6805444
5.069208,-74.37964,0.5588219
45.849873,12.295666,4.887758
47.334347,13.693422,216.57375
35.602726,-83.79459,0.1610551
30.336395,-90.84337,3.1267452
-29.822605,31.002388,0.06908475
22.31828,87.82298,1.7581376
43.943836,0.8323134,17.305529
47.452866,6.569765,4.88851
1.6933179,-78.243706,0.02460768
-41.31616,173.76419,60.274124
40.806046,22.00255,0.27590925
62.183334,134.25,0.011609175
19.749125,96.085815,43.327255
25.40686,84.27663,1.584359
6.5077615,4.820774,1.3828901
54.280186,126.63054,0.46334866
30.92765,106.34336,0.021192746
-12.170183,-76.92218,61.68133
20.013752,-99.32103,1.8520573
41.161793,-8.619885,43.33983
-7.1966395,113.27839,6.1927934
-7.251256,-35.888874,0.7365905
29.821043,-95.325386,0.90440524
55.76319,69.624695,0.64776236
21.032284,105.846504,0.042583186
45.586407,-66.55315,0.017346887
29.980267,77.215454,0.5626525
31.431997,104.12248,1235.011
52.269207,9.84065,0.022895865
38.938213,16.93254,0.9423675
40.94644,-73.8685,50.534435
48.258755,10.603983,10.453921
-20.464134,-54.59441,0.12644966
-23.316423,-46.735394,32.102356
10.021391,-84.20728,9.502822
10.316681,123.91768,2.1399462
10.551398,-71.70311,158.00572
49.58368,0.76352996,12.450642
7.7971773,81.483864,2493.7693
48.58859,7.6638255,5.359601
35.312164,127.83787,5.4658546
-0.4836318,117.179955,0.50567406
-7.2883663,112.464226,1.2817805
-20.253384,-40.26942,1.2735785
13.546406,-87.5915,1586.54
47.34009,-123.11765,0.016803818
3.1215193,101.764755,0.22026822
19.297426,-69.43096,29.200062
10.28171,5.388128,1.1905993
28.841122,78.14386,3.5487123
35.5827,-5.3643765,44.994957
-6.8769326,106.72551,10.554863
-32.94169,-60.679855,0.020742187
-5.727003,-35.253674,0.009997455
16.775917,107.15411,351.2191
19.309963,104.69627,127.0659
26.86744,82.7137,0.0220209
43.191772,17.554098,11.895143
41.67941,33.17052,0.018496068
-33.830704,148.64638,897.31055
10.945434,108.20347,0.98456824
10.731777,106.577324,244.70232
43.219,132.59854,6.9986367
26.066158,84.08679,18.84533
38.108738,13.532025,0.028594567
26.919167,80.70874,1.7968526
51.573284,9.309027,0.6137739
7.186439,-72.87823,0.4153637
36.6957,53.539577,15.966712
22.604584,120.62036,4.755498
-2.5918357,140.63498,0.4385364
1.0144027,97.429306,50.270752
21.033117,105.851906,0.017772457
20.0269,-99.34373,3.3945765
38.035347,-3.2889462,1.0120066
-6.2085996,106.83874,635.5362
28.903458,-81.98909,86.08105
35.852684,128.7093,2.2123258
32.056644,72.68835,145.30516
-28.266745,-58.117886,0.03712787
53.113415,-2.9708796,0.4022444
52.78912,20.450958,0.015015072
22.35798,113.44142,0.022811653
45.023125,23.471933,3.294468
51.558205,-0.29731348,14.970589
53.399048,-1.4347377,0.046849526
-3.6268523,102.19095,4.386732
43.31364,11.926108,1.3433495
45.866035,12.099939,0.99601
15.2091675,102.425316,50.32401
23.961569,-103.453156,2.9836648
2.7878208,99.86433,144.2533
47.233433,25.696733,0.07459553
37.11775,-5.4533343,0.020550426
52.202827,-105.123344,11.690641
-6.2630706,106.81684,2.8491354
38.328617,-85.7962,0.072369955
-7.648276,109.79745,4.206208
45.49345,15.557128,0.01611933
44.441246,26.087402,249.81377
-29.507172,-51.920654,178.4965
51.077377,-1.8048655,19.525146
19.368681,-99.02786,0.66686106
25.61852,85.11224,0.129969
43.134754,0.09695373,3.0639505
47.62959,20.159056,26.437983
14.8928,107.954155,863.2253
49.396492,2.058381,4.921614
-2.6173606,-78.207634,10.832011
18.480822,105.71297,8.209979
-22.431103,-46.816727,0.06083759
27.128124,84.06276,0.016225938
-6.2777834,106.81142,0.024474438
48.27929,18.935404,25.097046
-3.296015,116.166275,10.350046
45.58983,-111.193306,14.571445
1.5994843,103.81748,0.18902177
24.887215,85.53883,15.096131
-28.48722,-59.354977,11.502379
14.891055,120.717155,1.0137857
44.41282,26.131674,2.337086
35.671024,114.4821,943.9555
20.881006,104.62218,1074.8477
34.098576,74.807144,0.015343163
21.664076,73.00465,0.9847089
39.117348,-0.52200025,0.8267901
7.4413013,-80.896385,6.510959
9.563276,76.47974,21.450876
19.012094,-98.22339,0.6410007
-6.2874417,106.87585,0.02987903
47.457226,8.585862,19.053747
52.49339,-0.6399177,1.448428
19.798763,105.41251,34.5632
25.78752,-80.13711,0.10451895
9.591009,-84.04732,107.834114
1.9020854,104.061554,1.0847106
23.28851,113.32423,663.5185
57.337315,9.999546,0.59426886
31.161264,-91.311165,1784.3973
23.446272,113.28053,0.022633461
10.275476,-61.39958,1.1761216
41.869633,-72.67453,75.02861
15.970924,105.1473,587.933
25.849806,83.36667,0.19193712
-27.516846,153.16956,13.157601
46.062447,13.395203,0.96468604
13.046744,80.1445,0.06824248
41.497044,-90.62827,1.3724936
37.51273,126.94262,1.2211285
25.652445,89.61678,5.804737
3.5999684,98.474884,4.960109
5.1765747,96.29424,1.460378
10.982078,-74.8109,100.09415
41.073193,30.162212,0.09064232
-23.517588,-46.44552,1.2162149
43.636147,0.008556463,8.889576
42.19476,-75.89931,91.70439
38.452698,-79.029526,0.019379215
3.2418633,101.389854,0.20781533
24.691221,118.56181,885.2393
21.066668,105.81903,23.426565
11.043193,20.285456,7.6392684
0.701774,122.85151,10.96358
-0.6941625,102.30403,55.94549
25.194231,83.03143,0.14003088
2.8521824,117.37607,8.904897
22.34921,91.85266,10.708762
35.932896,-79.0234,0.03412649
26.173368,84.66519,1.0037369
31.165855,-95.6146,0.021140816
19.453245,-99.05555,0.034000106
17.21769,77.427895,2.2966192
26.142387,84.63631,0.8971967
17.475412,78.31473,18.08555
-8.679594,116.14778,1.7535319
38.709408,-1.0091568,142.84528
3.6207507,98.47331,12.013802
34.988556,126.719215,609.70294
35.592945,-119.36222,25.082853
-24.988056,-53.4826,2.3181036
12.222439,125.26259,4.615677
35.99808,126.75825,3.6498146
2.684347,97.86641,6.68853
-17.164282,34.890186,0.79775983
21.171585,94.85949,0.99771243
31.40303,74.21517,0.1895092
35.403625,129.04227,489.64777
35.578518,-77.36181,0.08068479
-32.995415,-68.86846,36.001617
10.728019,106.71537,2095.096
16.941616,104.4633,624.43335
8.584623,-71.17266,33.393112
53.32839,-2.7101662,26.03179
21.378763,-77.91141,0.014385757
-0.6697189,100.249115,20.546263
-4.159761,122.26507,28.02547
19.220045,101.19937,123.38767
24.697662,88.93344,0.19543326
16.909693,95.81595,18.36334
36.770527,34.574684,3.1484337
-6.6358957,106.76175,2.7633154
43.544556,10.325462,35.706684
10.933584,79.22211,0.024182916
50.344143,18.207132,0.015836107
-34.805916,-58.26702,0.26400292
41.845825,-88.31284,26.761606
44.96835,11.802206,0.898323
25.966393,86.592186,0.0152980415
40.723274,-8.4703245,2800.9307
25.430399,86.40407,140.57758
-16.393147,-71.51941,0.33073434
21.041502,105.77712,0.055631496
-27.001032,152.96222,96.08839
12.758342,6.254281,2736.4888
39.54245,3.328999,0.06351426
39.603436,16.632504,0.08565598
44.50749,11.834291,0.07019955
51.92931,10.477129,151.41626
24.297842,91.751976,53.2424
-26.411814,-57.116985,6.95959
1.7715627,117.20627,206.07303
26.506641,-80.05248,0.0116273975
45.165634,7.1723614,22.189528
6.965569,80.264336,0.50361824
-0.9378937,111.64446,93.63017
15.657707,-85.99953,17.300259
54.792145,9.432439,0.01200215
38.73137,-8.690681,355.17978
10.245823,-66.85387,52.577103
52.988274,8.390866,1062.2299
52.14583,53.75118,4592.0024
21.036285,105.81795,0.40376487
15.098464,120.47196,295.91388
23.22723,120.851524,970.0488
38.37562,-4.851481,0.006816705
46.320553,16.220041,10.335601
-7.4890637,112.44611,0.058386
54.16727,74.69582,4.268864
22.964008,85.28053,5.835655
20.706684,-101.3741,0.27574506
45.239544,13.897142,3307.5022
26.531197,82.62215,0.13013229
25.669077,86.68058,0.9685498
26.20932,87.51822,13.509733
26.198223,85.41998,19.974264
43.576424,0.25199336,35.537506
17.611359,106.46761,27.442297
8.815263,99.180725,82.230385
13.787275,102.16105,0.023927018
11.712598,76.09786,2143.4783
46.309505,-119.39801,55.587215
43.49552,0.93481237,30.850363
-22.382599,-41.783867,0.3810494
-27.74508,153.19447,1.5377953
26.500435,83.78026,12.710231
42.12166,-8.459824,0.005817373
29.05213,116.74907,0.021588754
-22.974371,-46.980305,152.666
-6.7240057,111.275345,65.27641
-26.373867,28.165758,59.235615
3.0263472,101.38662,3.8257117
50.13634,20.883284,12.224847
51.666714,36.155975,0.042773165
-19.246403,146.71928,8.007211
26.269396,84.77072,205.18697
6.379952,-75.44915,4.567374
-6.8724074,109.03579,0.023236826
51.4592,-0.0074166157,1.0934507
21.1694,72.8645,2.6652446
57.937702,67.233795,0.49367967
42.442413,-82.979836,0.3402932
18.112679,-95.70284,529.98517
51.3058,5.5692844,11.255254
-29.947298,-51.183235,0.01638266
16.347431,77.5028,23.995672
-17.568703,-149.52028,33.010292
19.763556,-70.49605,18.083603
21.768164,75.637276,1.7503858
27.817142,-82.60684,2.093662
46.564396,12.34087,213.65387
12.786892,5.1489477,0.36670265
41.80482,12.445565,1.2844868
37.17751,112.46011,0.019711182
46.258694,10.440626,34.734524
41.44613,12.628896,0.008705503
50.37812,30.448874,0.14705515
-0.3189952,103.15912,0.06484499
52.07675,-3.3177814,0.06441323
3.5282433,35.855957,4.378103
54.35666,68.33984,1.5620593
36.977386,-88.33119,0.90604144
4.772801,96.91481,13.774939
43.920727,10.968607,0.017847246
52.679386,14.891123,7.0430083
39.43619,19.975637,0.32399806
-8.296226,111.58042,156.32167
-20.478912,-54.6095,264.9431
31.879414,54.347374,208.72626
16.260143,100.341995,4342.091
-7.901934,110.35308,519.55695
28.466898,-102.62403,0.021707611
23.888601,90.96507,4.601674
3.7807164,98.68694,3.7344155
19.036715,-98.26396,1.9728787
-6.1862655,106.73391,4.322907
41.76977,-2.4711986,0.045155182
54.92347,73.55291,1.3785958
58.600384,49.66829,0.56952417
-23.585161,-46.590607,0.05815071
46.055367,7.2579165,0.013005252
54.28413,-4.5862417,0.66602314
-28.709433,-49.40926,3.1192713
22.407084,75.0691,0.012054046
50.911343,6.750406,0.012208486
28.69162,77.149826,0.40464115
33.69481,-118.00275,77.55534
45.673244,11.489979,2717.8718
42.0166,19.43225,0.40721527
0.3913922,109.94171,7.1522427
45.545406,12.061664,6.502846
-7.0000544,109.59136,0.35189596
-6.6183796,106.82584,12.086795
29.551493,114.60903,2409.5735
45.544888,27.765585,0.26891685
-24.94614,-53.40746,0.07054187
25.64405,89.23915,2313.512
25.544495,-103.52671,19.110659
-18.021362,-70.24844,111.598755
19.7187,41.967648,1948.3849
28.307426,70.13042,53.509186
11.240573,11.072519,0.007085562
27.805153,78.64385,8.133158
57.199615,73.61044,3696.483
44.048943,16.845795,3.9842608
34.038418,-118.24423,16.583603
23.94709,91.65707,1031.7627
43.349262,-8.346624,0.01801537
-6.9949727,107.53188,3.4691153
26.184391,-81.70312,10.6936655
19.055264,100.03703,0.23930654
53.063652,19.420517,9.291905
-26.471724,-51.392685,1070.4442
34.153706,-80.92361,5.953535
43.960323,20.145212,14.120318
26.278645,85.554,1.3726978
15.705478,101.235405,13.703982
28.08683,81.821266,1875.6444
13.022279,77.59734,1.2646794
36.583984,101.840164,107.62864
35.9054,-84.18292,0.5838983
50.72931,2.537634,30.030586
43.015102,-2.424096,0.018016156
40.96819,40.533474,0.01869596
-22.799168,-43.44826,35.151638
16.934195,81.74307,0.7171612
13.828673,77.49818,0.017998382
-7.468087,112.44142,16.111433
37.357296,-6.0345025,0.04705866
-6.2815247,106.97515,219.42065
34.762245,70.16119,3913.8752
-31.643026,-60.733208,0.45250046
30.203825,120.18755,4.669094
50.336735,-97.96176,0.015838549
25.765846,80.42317,0.31364173
-16.838179,-64.79726,1.6028292
3.1137533,101.66683,0.1391295
-24.086046,-57.202045,1.6852275
-2.0431275,125.97057,5.962949
19.124392,72.830605,0.43754438
14.552522,121.0161,0.36038455
18.146507,-94.460846,0.5225303
49.92431,14.245793,3.427063
26.402086,90.272224,0.5321792
-3.9932299,122.17759,16.131416
4.552707,-76.16473,0.023942648
18.261616,-78.07125,0.023409031
-33.800526,151.2979,0.005252933
24.032461,87.41804,0.42446366
36.16146,-83.24191,1.8811785
43.304775,-8.328628,0.09646462
10.6557865,-61.50343,0.300259
19.48043,-99.124794,0.052009817
-3.9249089,114.980415,803.8474
30.372902,-109.69038,4.123881
5.754115,7.705295,21.115389
23.821985,91.39595,0.66710186
-6.024652,105.97583,6.520194
26.654387,91.622116,898.7246
39.984287,32.869877,0.57479227
33.37731,126.28628,96.39465
-12.960863,-38.41555,5.488709
26.9881,84.39428,0.02199786
-2.295686,115.67615,9.3590355
-20.332548,-41.1296,0.02312159
26.827759,80.94764,0.42058626
17.131405,79.15865,0.1690516
11.252717,122.12266,182.21109
22.500006,88.37876,0.38848555
12.779444,45.04972,0.024024058
9.818266,-83.921036,278.36392
38.78191,37.313488,0.019291926
49.86487,16.238148,12.272403
40.357082,-79.96261,3.3514464
5.161274,97.283745,2.1141648
50.256092,18.514572,0.015865125
42.639553,-9.02744,0.018221607
-7.2051125,111.93453,0.15390249
41.761646,12.250931,9.829684
8.9833,-73.8834,0.024324115
37.2425,44.307777,0.0196945
-36.80592,174.78766,1.2735261
43.76881,13.134712,2.524119
22.625977,120.28426,1.0449096
2.112125,128.3897,379.98282
-6.033931,106.06837,2.6963503
55.356827,44.909557,0.1967983
42.76732,22.60973,565.7594
36.129215,-5.4569845,19.601513
-6.245853,106.68757,0.024475895
0.7662358,110.062546,25.036724
-40.507225,-67.26173,0.51314056
17.750109,99.176735,14.296294
-20.51459,-54.62877,1.5739694
-0.9090987,100.379974,1.4212116
21.086428,105.755806,4.3752913
44.400024,11.927395,0.023903254
26.30767,87.54984,4.127625
18.467947,-69.30461,42.89794
-7.0800257,-41.431747,0.9011817
41.913467,12.589495,0.34454235
17.505295,78.413574,0.5459784
-26.471724,-51.392685,1070.4442
32.358814,-93.71365,0.41727138
-21.78959,-65.16194,1848.8468
36.690502,-4.441911,0.13109587
29.669628,-91.10857,6.7995367
-7.315357,108.224785,8.275321
8.597837,-82.523964,0.024348771
-0.2890385,103.16705,19.927605
45.783688,9.830218,1.9379883
38.835857,0.10893728,0.10450644
29.558832,-95.536224,82.647156
44.233204,26.466295,0.017189138
24.464552,89.86521,0.77587885
44.68213,7.277546,1.6170267
-20.161837,-44.860672,0.116081715
46.82874,12.7483,17.145544
-6.2944007,106.87879,0.22129509
19.088068,98.84082,2.1068187
49.651516,-119.72815,3.6395898
31.587294,75.44896,0.4265937
16.5539,81.84855,1.8539927
26.128134,86.00163,1.7240417
42.775406,-76.16474,0.21674241
40.934856,30.913141,0.3018189
29.95075,112.145035,2264.3828
-29.63796,-53.570827,112.67261
4.9058595,97.759674,31.542828
48.209694,14.853911,0.016528478
-34.668407,-58.3903,3.780843
11.90913,13.169998,867.68695
1.0973899,100.28108,18.644419
28.835772,-81.33582,0.05749334
43.422073,11.183842,0.51490223
20.969753,-100.78926,0.034969773
50.504932,6.517463,0.0690241
-6.98993,110.41091,0.6642391
42.659622,-90.131805,1643.1527
26.703983,82.27106,0.40303835
47.20264,10.145996,86.2416
26.534304,84.60019,0.010055398
37.048435,-88.06355,0.4840053
19.537455,-99.17858,67.98162
15.8796835,108.28411,0.0075487145
22.709745,105.81281,77.81668
-34.58966,-60.952858,58.15471
52.14913,-3.096906,0.015232791
37.485355,-119.96815,0.039204698
31.135992,-97.78021,55.932915
42.223778,2.1663861,0.35109892
37.899475,127.183525,7.1590424
26.32831,87.15345,10.851051
48.153812,11.545029,313.49103
-6.8766227,110.75067,3.2020714
5.34335,-3.9921186,458.13803
11.691391,76.09721,3.810298
45.47027,9.203815,0.019955147
-6.561385,-78.658646,0.09156333
33.318348,126.60103,27.644163
19.398771,-99.09361,22.331848
37.650547,-0.7884858,0.6454921
53.399426,-6.6681232,0.014805632
41.11198,29.11012,0.9129149
21.28358,105.92629,0.19717892
38.793865,-9.337102,0.01309293
48.079285,19.047752,11.390506
43.53575,-5.898311,0.46439302
42.15899,12.237564,2.0309215
-6.111442,106.93387,0.025037872
-6.001493,106.01058,88.44475
-4.00402,122.50596,2.0573545
13.052306,80.2095,1.6558007
35.28318,-91.36454,5.9965343
-1.0834236,35.86857,10.618195
40.70928,-73.950905,0.15680292
45.212566,-0.63800037,14.263095
24.873064,87.80348,0.09878422
15.510994,44.25936,282.70886
10.584891,76.61022,0.024210174
-14.214855,-42.773685,0.11418283
20.764883,105.80794,7.0074964
35.17434,-118.89626,0.30258158
45.696007,9.032089,2.5741255
2.9789433,44.28032,0.017378906
55.98969,26.4031,3.118152
-7.166577,108.15162,2.220498
46.22557,10.203817,0.31727982
36.344498,126.59081,588.14557
22.30124,110.26107,0.022820722
29.527315,-98.31146,235.9693
18.311152,105.69613,76.4824
32.366776,75.53689,0.081218615
30.465513,-88.89494,0.08821347
19.622557,-99.16957,0.2143434
52.06078,1.2405713,3.8033216
43.650078,-79.32003,0.017927097
49.717976,2.3291621,7.848561
42.99857,-82.45453,0.022375833
26.023687,-80.18007,0.5297351
53.37468,-7.93546,0.014814159
18.064083,78.04839,12.4368925
-11.979234,-76.994194,83.74297
33.877396,-78.75419,0.020524072
4.0977063,97.114914,23.662819
-32.74022,151.71333,0.10468007
-3.11662,114.61687,79.04543
35.980858,140.03738,83.47277
18.52179,-88.30046,30.947214
29.42718,118.31992,0.0215114
25.906378,84.853294,0.8687067
45.07294,23.849598,4.0150757
5.424263,100.53576,0.13444827
21.000069,105.86953,0.019357143
1.0613285,103.94528,42.695
40.323254,-111.91335,0.014957245
45.338932,11.798272,0.031235218
3.8720155,96.7851,277.2577
-25.291008,-57.604046,129.003
5.5612674,95.32766,0.33297163
0.40396908,124.04506,14.393529
22.75462,-102.31015,225.43608
14.527421,120.98969,1.8117545
25.010471,84.483406,0.060446862
13.791497,100.53856,0.09786446
19.106888,-97.676865,0.043772005
-26.914667,-65.34852,0.1012797
36.033787,126.89591,3.4584038
1.125776,109.04788,5.5382833
48.240437,23.834442,1819.0099
53.4695,44.485863,2254.1245
47.853195,16.831684,3.701557
22.88529,95.976875,1.410039
-33.28311,151.56296,4.00629
37.104355,13.937686,0.013740821
21.57852,86.76329,0.17950228
-20.420475,-49.98401,0.27707466
52.5965,8.34517,0.036581803
19.876436,105.55844,6.199793
-0.4679348,117.192,0.018704252
51.04927,6.9161873,0.3487772
48.857418,6.4115644,5.0359025
43.831112,18.33143,1249.5994
0.804828,-79.94031,0.024615781
35.856384,127.09859,5.5912533
19.053503,-98.154144,0.47122133
41.047073,28.899296,8.082866
2.5523427,102.7723,39.362522
-34.681236,-58.346004,6.410435
13.971591,44.147488,0.5615521
50.044495,15.595634,0.0159347
-27.657776,153.2126,13.458192
29.559988,-98.016266,0.021483786
15.984478,108.21243,0.07906346
26.500477,90.69908,7.597048
45.53701,-94.169876,105.25594
14.912971,-89.89535,0.34731013
26.549316,83.73695,1.2738862
51.149982,5.8198237,9.075335
5.286827,103.15997,4.159944
26.57245,79.172874,3.7849474
25.690865,-100.33602,0.2490268
21.50018,104.43996,758.4622
34.15303,77.56754,22.88064
28.734116,120.63513,1981.9991
31.588749,34.556717,1.0006726
37.28841,14.994565,3.8891613
1.6266451,103.66222,72.40397
-28.984577,-59.103844,2.442324
62.96291,39.367348,0.6368764
27.722479,108.77269,1871.925
43.874435,10.927313,0.14016359
53.407013,14.525231,0.07917388
-32.48909,-58.241756,0.059479333
34.922527,127.34607,62.570045
23.451265,111.09744,0.022632625
19.292603,-99.22412,1.4775367
14.678157,77.58044,0.041897163
4.473256,101.47767,680.66113
18.373695,80.3115,0.18504404
43.674553,10.270887,0.032305814
-6.2151313,107.1197,1268.9398
-8.221801,117.7154,14.342801
49.2111,16.715366,0.21150717
37.27457,127.05579,26.948969
3.141776,101.73085,0.3785031
53.485275,-1.315204,0.023898216
51.99375,-4.980209,1.9732054
28.473103,76.95752,0.167211
18.175373,-93.06496,5.19677
-24.745514,-53.7504,0.02501245
25.467283,81.83117,0.08969335
16.881336,97.65442,44.88765
43.04222,-2.6556535,0.23218885
0.7099997,101.43786,43.387405
52.42135,48.442028,1992.0143
-6.227235,106.99083,1.6441144
59.99214,30.275951,0.10287403
30.936295,-87.2947,0.021190869
54.4162,18.773594,689.03503
30.966192,71.21709,18.637262
-3.2199645,104.41386,572.3865
35.27191,128.84555,458.89005
35.794445,-95.01391,0.57682586
20.827095,106.725494,1.1992551
44.041977,-92.458595,0.08097536
52.782307,102.41727,2.0449703
18.546232,42.060776,13.865628
47.98142,23.639587,1.5026793
-6.845863,107.180565,3.2458029
28.6858,113.58536,0.021663416
14.905644,100.373116,2.1671252
43.008087,13.402512,0.019485235
20.939526,-97.36258,0.08163003
35.547974,129.29063,1.3133221
45.77946,4.744551,3.84294
15.061366,107.92353,77.840324
45.0596,8.109978,27.359467
49.988754,20.537878,0.77484083
54.943684,20.071114,0.53085464
51.132233,-3.008874,0.01518872
28.494759,77.41003,0.72321486
45.27115,19.837801,76.52241
9.068541,30.883215,0.5698609
35.490257,23.685116,0.20748472
10.765466,106.69463,0.024196167
46.778645,-84.05134,0.016979473
1.479325,102.13443,6.3919816
48.773266,-64.4233,0.01634793
12.767623,74.878136,10.64985
5.482103,115.69523,146.74248
48.315166,0.817876,0.019014722
41.231823,9.409311,18.611233
44.9831,-1.1074402,220.53653
45.340294,14.305821,5.6071506
15.950725,77.84578,2.1841736
10.469368,-66.602776,0.3401619
38.114872,13.354521,0.0299812
66.87887,-162.51663,69.17954
13.025837,80.13202,0.012935258
5.3638525,116.13699,0.59612393
43.915245,1.4909278,15.341201
20.470066,75.93185,0.31154358
19.443048,-99.2107,0.8626346
17.602158,100.08378,0.023494262
2.8651772,101.459785,2.703975
-22.575026,-44.171608,0.048802577
37.55434,-82.74521,1030.0664
48.760746,-79.00839,6.225602
0.7187882,123.78371,613.929
47.90873,9.898714,0.012721753
-17.394085,-66.1806,0.0152208675
16.17127,120.43134,2.0796907
30.545465,-99.041435,0.0212753
41.11459,13.890618,5.8714695
16.031208,100.427635,391.95395
26.14761,92.70067,1.9693978
44.029037,131.40518,2.2321646
6.283777,124.85262,4127.264
18.482025,-69.862495,0.18238567
20.670357,105.9621,8.499828
19.644121,-99.12142,0.47675464
58.097534,24.794912,17.23923
21.635517,110.12835,2842.01
33.36632,107.60902,3207.5645
44.23261,26.469671,0.013147594
16.965927,-93.10552,1.4916182
